,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
874958,A-3598255,4,2020-03-24 08:20:50,2020-03-24 08:49:19,32.70234,-96.93402,32.70894,-96.92942,0.529,Closed at TX-303-SPUR/Kiest Blvd - Road closed due to accident.,0.0,Spur 408 N,R,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2020-03-24 08:31:00,69.0,69.0,84.0,29.09,10.0,SSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
863829,A-3587123,2,2020-03-19 20:53:41,2020-03-19 21:23:41,32.79347,-96.72633,32.79347,-96.72633,0.0,At Ferguson Rd/Exit 50 - Accident. Hard shoulder blocked.,0.0,I-30 E,R,Dallas,Dallas,TX,75228,US,US/Central,KDAL,2020-03-19 20:53:00,68.0,68.0,78.0,29.44,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
965104,A-3688431,3,2020-01-16 08:43:43,2020-01-16 09:12:50,32.86715,-96.53945,32.85606,-96.55642,1.248,At Chaha Rd/Exit 62 - Accident. Two lanes blocked.,0.0,US-67 S,R,Garland,Dallas,TX,75043,US,US/Central,KHQZ,2020-01-16 08:50:00,48.0,43.0,93.0,29.89,3.0,N,13.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881431,A-3604730,4,2020-03-27 16:37:31,2020-03-27 17:37:31,32.75968,-97.12062,32.75968,-97.12062,0.0,At Cooper St/Lamar Blvd/Exit 27 - Accident. Two lanes blocked.,0.0,Tom Landry Fwy,R,Arlington,Tarrant,TX,76012,US,US/Central,KGPM,2020-03-27 16:50:00,81.0,81.0,58.0,29.05,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
875325,A-3598622,1,2020-03-24 11:21:12,2020-03-24 12:11:10,31.75421,-106.31899,31.75421,-106.31899,0.0,At Vista Del Sol Dr - Accident.,11299.0, Vista del Sol Dr,L,El Paso,El Paso,TX,79935,US,US/Mountain,KELP,2020-03-24 11:41:00,64.0,64.0,24.0,26.21,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
861173,A-3584467,4,2020-03-18 23:41:12,2020-03-19 00:11:12,29.81951,-95.46892,29.80816,-95.45673,1.072,Closed between 43rd St and Mangum Rd - Road closed due to accident.,0.0,Northwest Fwy,R,Houston,Harris,TX,77092,US,US/Central,KMCJ,2020-03-18 23:53:00,75.0,75.0,82.0,29.95,8.0,SSE,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
881404,A-3604703,2,2020-03-27 14:59:38,2020-03-27 15:49:36,30.3686,-97.61302,30.3686,-97.61302,0.0,At Cameron Rd/Harris Branch Pky - Accident.,0.0,Harris Branch Pkwy,R,Austin,Travis,TX,78754,US,US/Central,KEDC,2020-03-27 14:55:00,84.0,84.0,58.0,29.07,10.0,S,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
885901,A-3609201,4,2020-03-30 18:12:16,2020-03-30 19:12:16,32.76015,-97.17263,32.76015,-97.17263,0.0,At Cooks Ln/Exit 23 - Accident. Left lane blocked.,0.0,Tom Landry Fwy,R,Fort Worth,Tarrant,TX,76120,US,US/Central,KFWD,2020-03-30 18:05:00,54.0,54.0,100.0,29.14,2.0,NNE,6.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
861069,A-3584363,3,2020-03-18 16:28:33,2020-03-18 16:58:33,32.92594,-96.82869,32.92594,-96.82869,0.0,At Dallas North Tlwy - Accident. Right lane blocked.,0.0,Welch Rd,R,Dallas,Dallas,TX,75244,US,US/Central,KADS,2020-03-18 16:47:00,77.0,77.0,69.0,29.25,10.0,S,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868443,A-3591739,3,2020-03-21 23:24:19,2020-03-21 23:39:19,32.90738,-96.72938,32.90738,-96.72938,0.0,At I-635 Local Lane Access - Accident. Two lanes blocked.,0.0,I-635 W,R,Dallas,Dallas,TX,75243,US,US/Central,KADS,2020-03-21 23:15:00,51.0,51.0,93.0,29.51,10.0,SE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
861335,A-3584629,2,2020-03-18 19:25:55,2020-03-18 20:10:55,31.80055,-106.44123,31.80055,-106.44123,0.0,At Pershing Dr - Accident.,0.0,Patriot Fwy E,R,El Paso,El Paso,TX,79903,US,US/Mountain,KELP,2020-03-18 19:41:00,54.0,54.0,82.0,25.96,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
849653,A-3572938,3,2020-03-10 11:47:18,2020-03-10 12:15:13,32.64516,-96.78961,32.64236,-96.81091,1.254,At Houston School Rd/Exit 468 - Accident. 4 lanes blocked.,0.0,LBJ Fwy W,R,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2020-03-10 11:53:00,68.0,68.0,63.0,29.53,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
994979,A-3718306,4,2020-02-08 23:06:20,2020-02-08 23:34:13,29.37725,-94.95099,29.38085,-94.95108,0.249,Closed between Banana St and 3rd Ave S - Road closed due to accident.,572.0, State Highway 146,L,Texas City,Galveston,TX,77590,US,US/Central,KGLS,2020-02-08 22:52:00,64.0,64.0,87.0,30.13,10.0,SE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1016538,A-3739870,3,2020-02-26 07:08:17,2020-02-26 07:36:20,32.9886,-96.93902,32.9929,-96.94663,0.532,At Frankford Rd/Exit 446 - Accident.,0.0,US-77 N,R,Carrollton,Dallas,TX,75006,US,US/Central,KADS,2020-02-26 06:47:00,37.0,28.0,87.0,29.66,10.0,NW,16.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
874928,A-3598225,4,2020-03-24 07:41:05,2020-03-24 08:09:21,32.70234,-96.93402,32.70894,-96.92942,0.529,Closed at TX-303-SPUR/Kiest Blvd - Road closed due to accident.,0.0,Spur 408 N,R,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2020-03-24 07:53:00,68.0,68.0,84.0,29.09,6.0,SSW,13.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868432,A-3591728,2,2020-03-21 22:14:14,2020-03-21 22:29:14,32.78739,-96.80456,32.78739,-96.80456,0.0,Ramp to McKinney Ave Westbound - Accident. Right lane blocked.,1551.0, McKinney Ave,R,Dallas,Dallas,TX,75202-1254,US,US/Central,KDAL,2020-03-21 22:25:00,54.0,54.0,80.0,29.66,7.0,ENE,6.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1009102,A-3732429,3,2020-02-19 14:53:19,2020-02-19 15:20:41,32.77469,-96.77846,32.77481,-96.77853,0.009,At US-75 - Accident. Two lanes blocked.,0.0,I-45 N,R,Dallas,Dallas,TX,75226,US,US/Central,KDAL,2020-02-19 14:53:00,49.0,46.0,69.0,29.73,10.0,VAR,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868579,A-3591875,2,2020-03-21 04:02:19,2020-03-21 04:47:19,31.7697,-106.37321,31.7697,-106.37321,0.0,At Hawkins Blvd/Exit 26 - Accident.,0.0,I-10 W,R,El Paso,El Paso,TX,79925,US,US/Mountain,KELP,2020-03-21 05:42:00,48.0,44.0,66.0,26.23,10.0,ENE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
863819,A-3587113,4,2020-03-19 20:19:08,2020-03-19 20:49:08,32.72677,-96.91833,32.72677,-96.91833,0.0,At Keeneland Pky - Accident. Two lanes blocked.,0.0,Spur 408 N,R,Dallas,Dallas,TX,75211,US,US/Central,KRBD,2020-03-19 20:15:00,65.0,65.0,84.0,29.19,10.0,WSW,3.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
885856,A-3609156,2,2020-03-30 16:35:04,2020-03-30 16:50:04,32.96464,-96.91764,32.948,-96.907,1.305,Between President George Bush Tpke/Exit 445 and Belt Line Rd - Earlier accident.,0.0,I-35E S,R,Carrollton,Dallas,TX,75006,US,US/Central,KADS,2020-03-30 16:47:00,55.0,55.0,88.0,29.2,9.0,ESE,17.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868430,A-3591726,3,2020-03-21 22:07:05,2020-03-21 22:42:03,30.25679,-97.6114,30.25679,-97.6114,0.0,At FM-973 - Serious accident.,0.0,FM 969,R,Austin,Travis,TX,78724,US,US/Central,KAUS,2020-03-21 21:53:00,54.0,54.0,93.0,29.63,3.0,N,8.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
948473,A-3671792,3,2020-03-02 16:47:14,2020-03-02 17:16:27,32.81307,-96.92176,32.80463,-96.92179,0.583,At TX-356/Irving Blvd - Accident.,0.0,Loop 12 S,R,Irving,Dallas,TX,75060,US,US/Central,KDAL,2020-03-02 16:53:00,71.0,71.0,63.0,29.22,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1014299,A-3737630,3,2020-02-24 12:00:47,2020-02-24 12:29:42,33.10786,-97.02789,33.0959,-97.02899,0.829,At Copperas Branch Dr/Exit 454 - Accident. Two lanes blocked.,8740.0, S Stemmons Fwy,R,Lake Dallas,Denton,TX,75065-2941,US,US/Central,KDTO,2020-02-24 11:53:00,0.0,0.0,0.0,29.1,10.0,WNW,28.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868583,A-3591879,1,2020-03-21 10:21:19,2020-03-21 11:26:17,31.91825,-106.40736,31.91825,-106.40736,0.0,At US-54-BR/Dyer St - Accident.,0.0,McCombs St,R,El Paso,El Paso,TX,79924,US,US/Mountain,KBIF,2020-03-21 10:51:00,54.0,54.0,57.0,26.12,10.0,ENE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
882867,A-3606167,3,2020-03-28 21:36:13,2020-03-28 22:06:13,29.57824,-98.44184,29.57824,-98.44184,0.0,At Wetmore Rd - Accident.,2901.0, Thousand Oaks Dr,L,San Antonio,Bexar,TX,78247-3312,US,US/Central,KSAT,2020-03-28 21:51:00,64.0,64.0,43.0,29.13,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
983626,A-3706953,3,2020-01-30 21:35:34,2020-01-30 22:04:53,32.73691,-96.76584,32.74084,-96.76702,0.28,At Lamar St/Exit 283 - Accident.,0.0,I-45 N,R,Dallas,Dallas,TX,75215,US,US/Central,KDAL,2020-01-30 21:53:00,45.0,45.0,80.0,29.61,8.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
866606,A-3589901,3,2020-03-20 09:26:56,2020-03-20 10:11:56,29.76461,-96.15282,29.76461,-96.15282,0.0,At TX-36/Exit 720 - Accident.,1936.0, Meyer St,L,Sealy,Austin,TX,77474-3932,US,US/Central,KTME,2020-03-20 09:35:00,68.0,68.0,100.0,30.01,4.0,ESE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
972250,A-3695577,3,2020-01-21 09:53:37,2020-01-21 10:22:29,29.78496,-95.58352,29.785,-95.59532,0.708,Between Kirkwood Rd/Exit 754 and Dairy Ashford Rd/Exit 753B - Accident.,0.0,US-90 W,R,Houston,Harris,TX,77079,US,US/Central,KSGR,2020-01-21 09:53:00,54.0,54.0,53.0,30.41,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
963670,A-3686997,3,2020-01-15 06:09:53,2020-01-15 06:39:03,32.79415,-96.81478,32.78736,-96.81273,0.484,Between Hi Line Dr/Exit 429 and Continental Ave/Exit 429 - Accident.,0.0,US-77 S,R,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2020-01-15 06:20:00,68.0,68.0,93.0,29.49,1.0,S,6.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
1003090,A-3726417,3,2020-02-14 06:51:12,2020-02-14 07:21:01,32.86922,-96.89868,32.85606,-96.90482,0.977,At TX-348-spur/TX-12-loop - Accident.,0.0,TX-12 Loop S,R,Dallas,Dallas,TX,75220,US,US/Central,KDAL,2020-02-14 06:53:00,28.0,28.0,69.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
863686,A-3586980,3,2020-03-19 09:41:52,2020-03-19 09:56:52,29.52067,-98.50541,29.52067,-98.50541,0.0,At San Pedro Ave/Exit 20 - Accident. Two lanes blocked.,0.0,Connally Loop,R,San Antonio,Bexar,TX,78216,US,US/Central,KSAT,2020-03-19 09:51:00,71.0,71.0,87.0,29.1,7.0,ESE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1015380,A-3738711,3,2020-02-25 15:29:20,2020-02-25 15:58:15,29.77224,-95.26517,29.7705,-95.26523,0.12,Ramp to Exit 775A - Accident.,0.0,I-610 S,R,Houston,Harris,TX,77029,US,US/Central,KHOU,2020-02-25 15:53:00,75.0,75.0,36.0,29.8,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
986019,A-3709346,3,2020-02-01 06:43:03,2020-02-01 07:12:54,32.91901,-97.01535,32.92601,-97.02703,0.832,At Freeport Pky - Accident.,0.0,John Carpenter Fwy W,R,Irving,Dallas,TX,75063,US,US/Central,KDFW,2020-02-01 06:53:00,34.0,34.0,85.0,29.51,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
874954,A-3598251,4,2020-03-24 09:41:05,2020-03-24 10:09:14,32.70234,-96.93402,32.70894,-96.92942,0.529,Closed at TX-303-SPUR/Kiest Blvd - Road closed due to accident.,0.0,Spur 408 N,R,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2020-03-24 09:53:00,73.0,73.0,73.0,29.1,10.0,SW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868436,A-3591732,4,2020-03-21 23:02:28,2020-03-21 23:47:28,29.78639,-95.37007,29.79319,-95.37157,0.478,Closed between Quitman St/Exit 49 and Patton St/Exit 50 - Road closed due to accident.,0.0,I-45 N,R,Houston,Harris,TX,77009,US,US/Central,KMCJ,2020-03-21 22:53:00,63.0,63.0,90.0,30.15,2.0,NE,8.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
885835,A-3609135,3,2020-03-30 15:34:06,2020-03-30 16:34:06,32.81802,-97.05929,32.81802,-97.05929,0.0,At Trinity Blvd - Accident. Left lane blocked.,0.0,TX-360 N,R,Fort Worth,Tarrant,TX,76155,US,US/Central,KDFW,2020-03-30 15:40:00,54.0,54.0,97.0,29.24,8.0,ESE,18.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881341,A-3604640,3,2020-03-27 09:12:06,2020-03-27 09:27:06,32.77349,-96.79578,32.77349,-96.79578,0.0,At Griffin St - Accident. Right lane blocked.,0.0,S Akard St,R,Dallas,Dallas,TX,75201,US,US/Central,KDAL,2020-03-27 09:09:00,71.0,71.0,78.0,29.23,6.0,SSE,10.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
882801,A-3606101,3,2020-03-28 12:31:28,2020-03-28 13:01:28,29.99577,-95.27169,29.99577,-95.27169,0.0,At Will Clayton Pky - Accident. Three lanes blocked.,0.0,US-59 N,R,Humble,Harris,TX,77338,US,US/Central,KIAH,2020-03-28 12:53:00,79.0,79.0,66.0,29.74,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
886103,A-3609403,1,2020-03-30 15:00:19,2020-03-30 15:45:19,31.76848,-106.26085,31.76848,-106.26085,0.0,At TX-375-loop - Accident.,2099.0, N Zaragoza Rd,L,El Paso,El Paso,TX,79938-7916,US,US/Mountain,KELP,2020-03-30 14:40:00,70.0,70.0,13.0,26.14,10.0,W,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
975847,A-3699174,4,2020-01-24 05:23:13,2020-01-24 05:52:26,29.863,-98.40793,29.86276,-98.40786,0.017,Closed at Fm 311 - Road closed due to accident.,8611.0, US Highway 281 N,L,Spring Branch,Comal,TX,78070-5626,US,US/Central,K5C1,2020-01-24 05:15:00,34.0,34.0,100.0,28.66,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
965098,A-3688425,2,2020-01-16 07:33:13,2020-01-16 08:00:55,32.92226,-97.06445,32.92735,-97.05229,0.788,Between TX-26/TX-114-br and TX-114/TX-121 Eastern Split - Accident. One lane blocked.,0.0,TX-121 N,R,Grapevine,Tarrant,TX,76051,US,US/Central,KDFW,2020-01-16 07:27:00,47.0,40.0,97.0,29.69,1.0,N,17.0,0.1,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
971233,A-3694560,3,2020-01-20 12:43:40,2020-01-20 13:12:51,32.9072,-96.72877,32.90909,-96.73185,0.221,At Forest Ln/Exit 17 - Accident. Three lanes blocked.,0.0,I-635 W,R,Dallas,Dallas,TX,75243,US,US/Central,KADS,2020-01-20 12:47:00,52.0,52.0,30.0,29.84,10.0,W,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
885726,A-3609026,3,2020-03-30 06:24:49,2020-03-30 06:39:49,29.4272,-98.38942,29.4272,-98.38942,0.0,At FM-1346/Houston St/Exit 34 - Accident.,0.0,TX-130 S,R,San Antonio,Bexar,TX,78219,US,US/Central,KSAT,2020-03-30 06:51:00,67.0,67.0,63.0,29.13,10.0,ESE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
948471,A-3671790,4,2020-03-02 15:59:15,2020-03-02 16:27:15,29.36111,-98.43929,29.36412,-98.44559,0.433,Closed at Pecan Valley Dr - Road closed due to accident.,0.0,I-37 N,R,San Antonio,Bexar,TX,78223,US,US/Central,KSSF,2020-03-02 15:53:00,75.0,75.0,62.0,29.1,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
965086,A-3688413,3,2020-01-16 06:14:25,2020-01-16 06:42:51,32.80161,-96.82724,32.79662,-96.81601,0.738,At Oak Lawn Ave/Exit 430 - Accident. Three lanes blocked.,2333.0, Market Center Blvd,L,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2020-01-16 06:11:00,51.0,51.0,92.0,29.8,2.0,N,9.0,0.2,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
1020564,A-3743902,3,2020-01-02 15:24:35,2020-01-02 15:53:55,32.75959,-97.10663,32.75954,-97.09955,0.411,At FM-157/Collins St/Exit 28 - Accident.,0.0,Tom Landry Fwy,R,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2020-01-02 15:50:00,61.0,61.0,63.0,28.91,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
956865,A-3680192,2,2020-01-10 17:55:00,2020-01-10 18:23:00,32.67013,-96.93447,32.67048,-96.9406,0.357,At TX-408-SPUR/Exit 460 - Accident.,0.0,I-20 W,R,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2020-01-10 17:53:00,69.0,69.0,84.0,28.91,10.0,SSE,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
946504,A-3669823,3,2020-02-29 23:49:29,2020-03-01 00:19:03,32.82405,-96.88112,32.81478,-96.86707,1.037,Between Mockingbird Ln and I-35e - Accident.,8809.0, John W Carpenter Fwy,L,Dallas,Dallas,TX,75247-4625,US,US/Central,KDAL,2020-02-29 23:53:00,62.0,62.0,61.0,0.0,10.0,S,21.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
882776,A-3606076,3,2020-03-28 00:53:23,2020-03-28 01:53:23,32.97539,-96.82331,32.97539,-96.82331,0.0,At Trinity Mills Rd - Accident. Two lanes blocked.,0.0,Dallas North Tollway N,R,Dallas,Dallas,TX,75248,US,US/Central,KADS,2020-03-28 00:55:00,75.0,75.0,66.0,29.02,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
867175,A-3590471,1,2020-03-20 16:46:56,2020-03-20 17:31:56,31.80928,-106.24769,31.80928,-106.24769,0.0,At TX-375-LOOP/Joe Battle Blvd - Accident.,0.0,Montana Ave,R,El Paso,El Paso,TX,79938,US,US/Mountain,KELP,2020-03-20 16:40:00,68.0,68.0,26.0,26.2,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
863822,A-3587116,2,2020-03-19 19:53:28,2020-03-19 20:23:28,32.92917,-96.82117,32.92917,-96.82117,0.0,Ramp to Dallas North Tollway Northbound - Accident. Right lane blocked.,0.0,McEwen Rd,R,Dallas,Dallas,TX,75240,US,US/Central,KADS,2020-03-19 19:53:00,66.0,66.0,83.0,29.25,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
858108,A-3581397,2,2020-03-16 12:00:32,2020-03-16 12:29:03,32.79178,-96.7334,32.79175,-96.74068,0.423,At Dolphin Rd/Exit 49 - Accident.,0.0,I-30 W,R,Dallas,Dallas,TX,75223,US,US/Central,KDAL,2020-03-16 12:05:00,61.0,61.0,78.0,29.67,7.0,WSW,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
877263,A-3600560,3,2020-03-25 16:05:38,2020-03-25 16:35:38,29.51514,-98.69476,29.51514,-98.69476,0.0,At FM-471/Culebra Rd - Accident. Left lane blocked.,0.0,W Loop 1604 N,R,San Antonio,Bexar,TX,78254,US,US/Central,KSKF,2020-03-25 15:56:00,85.0,85.0,55.0,29.11,9.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
885830,A-3609130,4,2020-03-30 15:22:35,2020-03-30 16:22:35,32.67648,-96.85716,32.67648,-96.85716,0.0,At US-67/Marvin D Love Fwy - Accident. Right lane blocked.,0.0,S Hampton Rd,R,Dallas,Dallas,TX,75237,US,US/Central,KRBD,2020-03-30 14:53:00,56.0,56.0,84.0,29.2,10.0,ESE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1015363,A-3738694,2,2020-02-25 09:00:01,2020-02-25 09:27:52,32.97446,-96.71684,32.96168,-96.72685,1.057,At Campbell Rd - Accident.,0.0,US-75 S,R,Richardson,Dallas,TX,75080,US,US/Central,KADS,2020-02-25 08:47:00,45.0,42.0,81.0,29.32,13.0,WNW,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
877159,A-3600456,3,2020-03-25 00:23:13,2020-03-25 00:52:36,29.94016,-95.2949,29.94012,-95.2976,0.162,At I-69 - Accident. Two lanes blocked.,0.0,TX-8 Beltway W,R,Humble,Harris,TX,77396,US,US/Central,KIAH,2020-03-25 00:42:00,73.0,73.0,87.0,29.8,9.0,SSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
869512,A-3592809,3,2020-03-22 00:06:08,2020-03-22 00:34:47,32.78864,-96.76414,32.79076,-96.75858,0.355,Between S Haskell Ave/Exit 47 and Barry Ave/Exit 48 - Accident. Right lane blocked.,0.0,R L Thornton Fwy E,R,Dallas,Dallas,TX,75223,US,US/Central,KDAL,2020-03-22 00:53:00,53.0,53.0,89.0,29.65,9.0,SE,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
859537,A-3582828,4,2020-03-17 11:42:18,2020-03-17 12:11:35,33.53568,-101.92451,33.53098,-101.90726,1.045,Closed between TX-327-spur and Quaker Ave (South) - Road closed due to accident.,0.0,TX-289 Loop E,R,Lubbock,Lubbock,TX,79424,US,US/Central,KLBB,2020-03-17 11:49:00,54.0,54.0,94.0,26.69,8.0,NNE,17.0,0.05,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
